mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count,production_lag_1,production_rolling_7,equipment_utilization,downtime_ratio,blast_completion_rate,blast_delay_ratio,day_of_year
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-04-01,2021,4,9430.8,9032.8,-398.0,95.78,10,9,10.9,43.5,2,16,16,0.0,0,210,5,239.2,8.0,41.4,15636.1,8.5,34.5,0.169,2.1,0.7,5.1,0.2,420,9619.9,9266.0,9430.8,0,398.0,4.22,0,3.82,104.8,0,9872.4,138.49,560.8,Active,0,1,0,88.8,9,9619.9,8660.42857142857,0.9,1.3625,1.0,0.0,91
MOIL-05,Chikla,Maharashtra,Bhandara,2021-04-01,2021,4,8382.9,8358.6,-24.3,99.71,9,8,0.5,48.7,0,12,12,0.0,0,160,5,240.0,8.0,37.62,15418.6,7.5,34.1,0.178,2.1,1.1,4.9,0.3,389,8067.1,8444.7,8382.9,0,24.3,0.29,0,3.93,121.3,0,9160.7,136.21,712.7,Active,0,1,0,89.5,9,8067.1,7667.257142857142,0.8888888888888888,0.0625,1.0,0.0,91
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-04-01,2021,4,7266.3,7017.1,-249.2,96.57,9,8,7.2,46.0,1,5,5,0.0,0,55,4,239.2,8.0,38.52,11925.2,9.5,34.0,0.168,0.1,0.0,4.1,1.9,365,7548.6,7285.5,7266.3,0,249.2,3.43,0,4.72,96.9,0,6682.0,137.47,0.0,Active,0,1,0,88.0,11,7548.6,6718.257142857144,0.8888888888888888,0.9,1.0,0.0,91
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-04-01,2021,4,23053.0,22198.6,-854.4,96.29,15,14,12.8,50.8,2,19,19,0.0,0,383,7,239.2,8.0,39.71,47092.4,8.3,33.9,0.182,2.1,1.0,3.4,0.1,763,23702.1,22925.0,23053.0,0,854.4,3.71,0,3.69,92.6,0,23164.9,136.93,1125.6,Active,0,1,0,81.2,11,23702.1,20923.957142857143,0.9333333333333333,1.6,1.0,0.0,91
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-05-01,2021,5,21955.3,21570.9,-384.4,98.25,15,15,1.4,61.8,0,17,17,0.0,0,383,7,239.2,8.0,41.62,47156.9,21.0,39.2,0.214,2.4,1.5,3.6,0.7,756,22198.6,22490.5,21955.3,0,384.4,1.75,0,5.07,92.9,0,23197.7,141.2,1530.4,Active,0,1,0,77.8,11,22198.6,21862.171428571426,1.0,0.175,1.0,0.0,121
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-05-01,2021,5,6920.3,6992.4,72.1,101.04,9,8,0.8,38.3,0,6,6,0.0,0,55,4,239.2,8.0,38.34,12212.1,12.3,38.6,0.181,0.1,0.1,3.8,1.7,359,7017.1,7186.0,6920.3,1,0.0,0.0,0,3.89,109.6,0,7342.3,139.08,239.3,Active,0,1,0,84.8,9,7017.1,7003.742857142856,0.8888888888888888,0.1,1.0,0.0,121
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-05-01,2021,5,9886.1,9740.0,-146.1,98.52,10,9,1.0,43.6,0,6,6,0.0,0,65,5,239.2,8.0,37.65,20780.9,15.3,38.6,0.187,0.2,0.1,5.2,2.1,442,10048.3,10231.6,9886.1,0,146.1,1.48,0,5.64,109.3,0,9907.7,138.73,141.3,Active,0,1,0,84.0,10,10048.3,10023.285714285714,0.9,0.125,1.0,0.0,121
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-05-01,2021,5,8981.7,9034.5,52.8,100.59,10,10,1.0,42.2,0,14,14,0.0,0,210,5,239.2,8.0,39.65,18852.3,15.5,38.3,0.203,2.3,0.7,3.0,0.3,412,9032.8,9229.1,8981.7,1,0.0,0.0,0,4.21,92.4,0,9000.2,133.69,0.0,Active,0,1,0,84.2,9,9032.8,8974.185714285715,1.0,0.125,1.0,0.0,121
MOIL-05,Chikla,Maharashtra,Bhandara,2021-05-01,2021,5,7983.7,7525.2,-458.5,94.26,9,8,17.7,47.9,2,12,12,0.0,0,160,5,239.2,8.0,40.57,16456.3,17.8,38.0,0.198,2.1,0.8,4.1,0.4,402,8358.6,7983.6,7983.7,0,458.5,5.74,1,4.52,104.1,0,7994.4,137.51,441.1,Active,0,1,0,80.7,11,8358.6,8028.6285714285705,0.8888888888888888,2.2125,1.0,0.0,121
MOIL-02,Gumgaon,Maharashtra,Nagpur,2021-05-01,2021,5,7983.7,8078.7,95.0,101.19,9,9,1.1,43.4,0,13,13,0.0,0,195,5,239.2,8.0,38.38,16675.5,16.3,38.2,0.187,2.1,1.2,4.5,0.5,386,8337.6,8234.3,7983.7,1,0.0,0.0,0,3.81,111.1,0,8281.7,139.86,139.4,Active,0,1,0,82.5,10,8337.6,8037.914285714285,1.0,0.1375,1.0,0.0,121
MOIL-04,Munsar,Maharashtra,Bhandara,2021-05-01,2021,5,8981.7,8723.9,-257.8,97.13,10,9,0.9,45.2,0,14,14,0.0,0,180,5,239.2,8.0,37.42,16277.1,13.9,37.9,0.165,2.1,1.1,5.1,0.4,400,9109.6,9247.5,8981.7,0,257.8,2.87,0,4.36,101.0,0,8738.1,135.12,8.0,Active,0,1,0,79.7,10,9109.6,8932.185714285713,0.9,0.1125,1.0,0.0,121
MOIL-03,Kandri,Maharashtra,Nagpur,2021-05-01,2021,5,9979.7,9965.3,-14.4,99.86,10,9,1.0,40.3,0,16,16,0.0,0,245,5,239.2,8.0,39.85,19138.1,15.4,38.0,0.182,2.2,1.5,3.1,0.6,428,10222.6,10224.4,9979.7,0,14.4,0.14,0,4.33,91.2,0,9528.8,129.51,0.0,Active,0,1,0,88.2,10,10222.6,9967.371428571429,0.9,0.125,1.0,0.0,121
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2021-05-01,2021,5,11975.6,11207.3,-768.3,93.58,11,11,5.2,53.3,1,15,15,0.0,0,220,5,239.2,8.0,39.42,21001.1,15.4,38.0,0.184,2.2,1.0,1.5,0.7,490,12627.1,12194.7,11975.6,0,768.3,6.42,1,3.0,99.7,0,10674.8,144.23,0.0,Active,0,1,0,87.5,11,12627.1,12103.0,1.0,0.65,1.0,0.0,121
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-05-01,2021,5,4943.1,4926.5,-16.6,99.67,8,8,1.1,44.2,0,6,6,0.0,0,60,4,239.2,8.0,38.98,9412.1,15.9,37.9,0.173,0.1,0.1,2.8,1.8,300,4984.4,5092.7,4943.1,0,16.6,0.34,0,3.85,92.9,0,4909.7,138.55,0.0,Active,0,1,0,83.9,10,4984.4,5007.428571428572,1.0,0.1375,1.0,0.0,121
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-06-01,2021,6,18662.0,16906.4,-1755.6,90.59,15,14,19.9,62.0,2,19,19,0.0,0,383,6,231.2,8.0,39.55,33179.0,168.6,32.5,0.55,5.2,2.7,7.6,2.4,751,21570.9,20225.3,18662.0,0,1755.6,9.41,1,6.58,66.9,0,17143.0,133.71,273.5,Active,0,1,1,64.0,7,21570.9,22178.799999999996,0.9333333333333333,2.4875,1.0,0.0,152
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-06-01,2021,6,4201.6,3697.7,-503.9,88.01,8,5,18.0,41.7,2,5,3,11.0,2,60,3,231.2,8.0,37.92,8870.4,171.9,32.4,0.55,1.2,0.6,5.7,8.7,306,4926.5,4536.2,4201.6,0,503.9,11.99,1,7.44,78.6,0,3824.0,133.3,78.3,Active,0,1,1,66.2,7,4926.5,5086.7,0.625,2.25,0.6,1.375,152
MOIL-04,Munsar,Maharashtra,Bhandara,2021-06-01,2021,6,7634.4,7166.3,-468.1,93.87,10,9,18.5,45.8,1,16,16,0.0,0,180,4,230.4,8.0,37.83,13175.1,175.5,32.6,0.55,2.8,1.7,4.5,3.8,408,8723.9,8333.3,7634.4,0,468.1,6.13,1,6.19,78.6,0,7539.8,140.74,333.5,Active,0,1,1,61.9,7,8723.9,9098.785714285714,0.9,2.3125,1.0,0.0,152
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-06-01,2021,6,7634.4,6817.1,-817.3,89.29,10,8,16.6,42.4,1,14,12,5.2,2,210,4,230.4,8.0,38.42,14883.6,186.1,32.8,0.55,3.8,1.4,8.7,8.3,426,9034.5,8294.8,7634.4,0,817.3,10.71,1,7.9,61.4,0,6960.4,140.83,164.5,Active,0,1,1,59.4,7,9034.5,9132.842857142856,0.8,2.075,0.8571428571428571,0.65,152
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-06-01,2021,6,8403.2,7721.1,-682.1,91.88,10,8,14.3,44.5,1,7,6,2.6,1,65,4,232.0,8.0,39.86,13999.7,150.0,32.4,0.526,2.3,0.9,5.6,4.1,432,9740.0,9169.8,8403.2,0,682.1,8.12,1,6.73,86.5,0,7257.5,136.55,0.0,Active,0,1,1,64.1,7,9740.0,10165.9,0.8,1.7875,0.8571428571428571,0.325,152
MOIL-03,Kandri,Maharashtra,Nagpur,2021-06-01,2021,6,8482.7,7803.3,-679.4,91.99,10,9,28.9,48.7,2,13,12,3.1,1,245,4,228.8,8.0,40.2,17091.8,212.6,31.7,0.55,3.2,1.0,5.3,7.6,432,9965.3,9330.4,8482.7,0,679.4,8.01,1,7.98,67.4,0,8322.0,132.92,364.6,Active,0,1,1,61.9,8,9965.3,10163.028571428571,0.9,3.6125,0.9230769230769231,0.3875,152
MOIL-05,Chikla,Maharashtra,Bhandara,2021-06-01,2021,6,6786.2,6285.5,-500.7,92.62,9,7,22.6,49.6,2,14,14,0.0,0,160,4,232.8,8.0,39.96,13809.3,140.2,32.9,0.488,2.8,1.2,3.9,5.8,390,7525.2,7389.8,6786.2,0,500.7,7.38,1,5.63,83.4,0,5937.5,132.82,0.0,Active,0,1,1,63.6,9,7525.2,8087.7,0.7777777777777778,2.825,1.0,0.0,152
MOIL-02,Gumgaon,Maharashtra,Nagpur,2021-06-01,2021,6,6786.2,6523.3,-262.9,96.13,9,7,10.8,49.7,0,13,13,0.0,0,195,4,231.2,8.0,39.33,12480.0,161.4,32.1,0.545,3.2,1.6,6.3,3.0,401,8078.7,7646.5,6786.2,0,262.9,3.87,0,5.75,72.0,0,6815.9,133.65,214.5,Active,0,1,1,61.5,9,8078.7,8164.314285714287,0.7777777777777778,1.35,1.0,0.0,152
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2021-06-01,2021,6,10179.3,9369.3,-810.0,92.04,11,9,17.4,44.2,1,17,15,10.1,2,220,4,229.6,8.0,42.45,19070.0,191.4,31.9,0.55,4.8,2.5,6.9,7.9,502,11207.3,11067.9,10179.3,0,810.0,7.96,1,7.62,75.6,0,8456.5,133.57,0.0,Active,0,1,1,55.8,7,11207.3,12125.557142857142,0.8181818181818182,2.175,0.8823529411764706,1.2625,152
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-06-01,2021,6,5882.2,5294.2,-588.0,90.0,9,7,16.7,48.8,1,6,6,0.0,0,55,3,231.2,8.0,41.16,9670.1,159.3,32.9,0.55,1.7,1.2,5.0,6.4,368,6992.4,6434.6,5882.2,0,588.0,10.0,1,6.8,85.8,0,4987.4,135.2,0.0,Active,0,1,1,67.6,7,6992.4,7086.085714285714,0.7777777777777778,2.0875,1.0,0.0,152
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-07-01,2021,7,6736.3,5902.2,-834.1,87.62,10,7,43.9,47.8,3,14,13,3.0,1,210,4,225.6,8.0,40.08,12745.3,266.4,27.5,0.55,4.8,2.9,6.7,4.4,406,6817.1,7251.3,6736.3,0,834.1,12.38,1,8.84,72.6,0,6394.7,136.1,475.2,Active,0,1,1,51.5,5,6817.1,8881.914285714285,0.7,5.4875,0.9285714285714286,0.375,182
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-07-01,2021,7,7414.6,6415.8,-998.8,86.53,10,7,33.7,42.3,2,9,6,6.5,3,65,4,224.8,8.0,39.29,12755.3,278.9,28.4,0.55,3.0,1.5,7.4,12.9,427,7721.1,7959.0,7414.6,0,998.8,13.47,1,10.14,70.9,0,7124.8,143.68,569.0,Active,0,1,1,50.2,5,7721.1,9872.457142857142,0.7,4.2125,0.6666666666666666,0.8125,182
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-07-01,2021,7,3707.3,3165.5,-541.8,85.39,8,5,43.8,45.4,6,9,8,3.2,1,60,3,224.8,8.0,37.25,7611.9,292.0,27.0,0.55,2.4,0.8,10.0,7.3,317,3697.7,3929.9,3707.3,0,541.8,14.61,1,7.69,65.7,0,3422.1,136.57,212.5,Active,0,1,1,46.7,5,3697.7,4921.042857142857,0.625,5.475,0.8888888888888888,0.4,182
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-07-01,2021,7,16466.4,14789.2,-1677.2,89.81,15,13,25.9,61.0,1,21,21,0.0,0,383,6,225.6,8.0,39.89,32840.8,268.1,27.8,0.55,5.1,2.4,7.2,9.4,763,16906.4,17755.5,16466.4,0,1677.2,10.19,1,8.48,68.9,0,13720.9,136.48,0.0,Active,0,1,1,46.7,5,16906.4,21720.457142857143,0.8666666666666667,3.2375,1.0,0.0,182
MOIL-02,Gumgaon,Maharashtra,Nagpur,2021-07-01,2021,7,5987.8,5559.9,-427.9,92.85,9,7,23.2,47.6,1,11,11,0.0,0,195,4,226.4,8.0,38.7,10971.0,257.5,27.0,0.55,4.0,2.5,8.8,10.8,377,6523.3,6720.6,5987.8,0,427.9,7.15,1,9.95,58.7,0,5103.7,141.01,0.0,Active,0,1,1,50.7,8,6523.3,7985.442857142857,0.7777777777777778,2.9,1.0,0.0,182
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-07-01,2021,7,5190.2,4300.4,-889.8,82.86,9,6,51.3,49.9,5,9,8,4.2,1,55,2,224.0,8.0,38.97,10318.0,310.3,27.5,0.55,5.9,2.7,9.7,11.5,349,5294.2,5529.0,5190.2,0,889.8,17.14,1,7.67,71.3,0,4663.9,134.63,193.9,Active,0,1,1,40.3,6,5294.2,6868.414285714285,0.6666666666666666,6.4125,0.8888888888888888,0.525,182
MOIL-05,Chikla,Maharashtra,Bhandara,2021-07-01,2021,7,5987.8,5327.0,-660.8,88.96,9,7,36.4,48.6,3,12,10,4.8,2,160,4,226.4,8.0,39.73,12519.0,254.1,28.5,0.55,3.5,1.8,7.0,10.9,392,6285.5,6379.2,5987.8,0,660.8,11.04,1,9.14,69.9,0,5570.6,134.55,277.3,Active,0,1,1,45.2,6,6285.5,7880.314285714286,0.7777777777777778,4.55,0.8333333333333334,0.6,182
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2021-07-01,2021,7,8981.7,7884.0,-1097.7,87.78,11,8,47.1,46.8,4,17,15,4.7,2,220,4,226.4,8.0,37.65,15348.5,259.5,27.0,0.55,6.9,4.5,8.0,3.8,495,9369.3,9486.9,8981.7,0,1097.7,12.22,1,8.21,76.0,0,7507.3,139.51,0.0,Active,0,1,1,47.6,7,9369.3,11812.457142857142,0.7272727272727273,5.8875,0.8823529411764706,0.5875,182
MOIL-04,Munsar,Maharashtra,Bhandara,2021-07-01,2021,7,6736.3,5535.3,-1201.0,82.17,10,8,40.4,43.3,3,16,15,4.9,1,180,3,224.0,8.0,37.9,14082.7,373.4,27.6,0.55,3.7,1.4,8.8,12.5,411,7166.3,7141.8,6736.3,0,1201.0,17.83,1,9.85,64.1,0,5959.8,130.02,217.2,Active,0,1,1,43.5,7,7166.3,8878.271428571428,0.8,5.05,0.9375,0.6125,182
MOIL-03,Kandri,Maharashtra,Nagpur,2021-07-01,2021,7,7484.7,6869.9,-614.8,91.79,10,8,37.4,39.8,3,16,16,0.0,0,245,4,225.6,8.0,39.36,12468.1,263.7,27.2,0.55,4.0,1.2,8.1,3.5,450,7803.3,8212.8,7484.7,0,614.8,8.21,1,8.88,52.3,0,6311.5,138.55,0.0,Active,0,1,1,53.2,7,7803.3,9919.171428571428,0.8,4.675,1.0,0.0,182
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-08-01,2021,8,3855.6,3491.3,-364.3,90.55,8,6,19.5,37.6,2,5,4,5.4,1,60,3,229.6,8.0,37.97,7173.3,190.7,25.8,0.55,2.9,1.5,5.4,6.4,298,3165.5,3451.5,3855.6,0,364.3,9.45,1,6.79,66.8,0,3247.3,134.95,0.0,Active,0,1,1,62.1,6,3165.5,4684.785714285715,0.75,2.4375,0.8,0.675,213
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-08-01,2021,8,7005.7,5996.0,-1009.7,85.59,10,7,21.5,40.6,1,16,14,11.1,2,210,4,228.0,8.0,40.28,13871.3,230.5,26.5,0.55,4.4,2.6,7.8,10.2,404,5902.2,6238.4,7005.7,0,1009.7,14.41,1,8.32,50.8,0,6337.4,135.93,179.8,Active,0,1,1,49.1,6,5902.2,8484.771428571428,0.7,2.6875,0.875,1.3875,213
MOIL-04,Munsar,Maharashtra,Bhandara,2021-08-01,2021,8,7005.7,6097.8,-907.9,87.04,10,7,40.2,50.4,3,12,11,5.1,1,180,4,225.6,8.0,37.44,14452.2,271.5,27.3,0.55,6.2,2.1,9.3,6.1,404,5535.3,6266.5,7005.7,0,907.9,12.96,1,7.58,55.3,0,6458.7,135.22,405.7,Active,0,1,1,48.1,7,5535.3,8409.957142857142,0.7,5.025,0.9166666666666666,0.6375,213
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-08-01,2021,8,7711.2,6515.7,-1195.5,84.5,10,7,45.2,47.6,4,9,8,2.6,1,65,4,226.4,8.0,39.82,13368.4,248.0,27.2,0.55,3.4,1.1,9.7,7.2,444,6415.8,6884.2,7711.2,0,1195.5,15.5,1,8.67,49.8,0,6120.8,139.56,0.0,Active,0,1,1,44.4,8,6415.8,9406.242857142857,0.7,5.65,0.8888888888888888,0.325,213
MOIL-03,Kandri,Maharashtra,Nagpur,2021-08-01,2021,8,7784.1,7365.4,-418.7,94.62,10,7,18.5,48.2,1,15,14,5.0,1,245,4,228.0,8.0,39.79,13381.6,230.5,26.8,0.55,5.3,1.7,7.4,8.5,432,6869.9,7346.2,7784.1,0,418.7,5.38,1,6.99,79.1,0,7473.2,136.31,109.8,Active,0,1,1,52.1,8,6869.9,9495.957142857142,0.7,2.3125,0.9333333333333333,0.625,213
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-08-01,2021,8,17125.1,15176.1,-1949.0,88.62,15,13,29.2,58.9,4,20,18,8.0,2,383,6,227.2,8.0,39.44,30763.5,246.0,25.2,0.55,3.0,1.3,6.2,9.4,764,14789.2,15623.9,17125.1,0,1949.0,11.38,1,9.12,66.2,0,15254.0,136.23,43.4,Active,0,1,1,49.6,7,14789.2,20648.785714285714,0.8666666666666667,3.65,0.9,1.0,213
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-08-01,2021,8,5397.8,4621.8,-776.0,85.62,9,6,34.2,49.4,4,9,7,10.3,2,55,2,224.0,8.0,36.77,10966.7,308.9,26.9,0.55,4.2,2.7,9.1,9.9,365,4300.4,4738.8,5397.8,0,776.0,14.38,1,8.37,61.6,0,4857.2,133.01,190.2,Active,0,1,1,46.6,6,4300.4,6538.271428571429,0.6666666666666666,4.275,0.7777777777777778,1.2875,213
MOIL-02,Gumgaon,Maharashtra,Nagpur,2021-08-01,2021,8,6227.3,5227.1,-1000.2,83.94,9,7,40.4,42.4,3,14,14,0.0,0,195,4,228.8,8.0,39.59,11172.7,216.1,28.0,0.55,4.7,2.7,5.9,8.1,398,5559.9,5770.1,6227.3,0,1000.2,16.06,1,7.83,77.8,0,5731.7,135.61,559.7,Active,0,1,1,56.6,6,5559.9,7662.585714285714,0.7777777777777778,5.05,1.0,0.0,213
MOIL-05,Chikla,Maharashtra,Bhandara,2021-08-01,2021,8,6227.3,5366.7,-860.6,86.18,9,6,30.2,49.0,2,14,12,9.6,2,160,4,227.2,8.0,40.67,13615.7,235.1,25.5,0.55,6.2,4.2,7.5,9.9,384,5327.0,5659.7,6227.3,0,860.6,13.82,1,7.82,51.2,0,5908.1,131.63,542.9,Active,0,1,1,50.8,7,5327.0,7554.0,0.6666666666666666,3.775,0.8571428571428571,1.2,213
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2021-08-01,2021,8,9341.0,7488.3,-1852.7,80.17,11,8,56.3,51.2,8,14,11,9.9,3,220,4,226.4,8.0,38.84,19960.7,253.4,26.3,0.55,5.6,2.6,8.1,7.3,483,7884.0,8247.2,9341.0,0,1852.7,19.83,1,8.87,59.2,0,7036.2,138.77,0.0,Active,0,1,1,58.0,7,7884.0,11290.714285714286,0.7272727272727273,7.0375,0.7857142857142857,1.2375,213
MOIL-07,Balaghat,Madhya Pradesh,Balaghat,2021-09-01,2021,9,19320.6,17995.4,-1325.2,93.14,15,13,19.3,56.5,3,20,20,0.0,0,383,6,232.8,8.0,40.03,40056.8,131.1,28.1,0.456,3.8,1.6,7.4,4.2,745,15176.1,15986.9,19320.6,0,1325.2,6.86,1,6.49,68.4,0,19457.7,139.41,1331.0,Active,0,1,1,67.2,8,15176.1,19602.514285714286,0.8666666666666667,2.4125,1.0,0.0,244
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-09-01,2021,9,4349.9,3997.2,-352.7,91.89,8,6,36.2,36.2,4,6,5,2.4,1,60,3,231.2,8.0,38.15,7437.7,165.8,27.5,0.55,3.1,1.4,6.4,3.9,300,3491.3,3551.3,4349.9,0,352.7,8.11,1,7.32,83.6,0,3769.8,138.9,0.0,Active,0,1,1,60.0,7,3491.3,4449.128571428571,0.75,4.525,0.8333333333333334,0.3,244
MOIL-03,Kandri,Maharashtra,Nagpur,2021-09-01,2021,9,8782.1,8463.1,-319.0,96.37,10,9,17.5,44.7,2,13,12,2.6,1,245,4,232.0,8.0,38.67,17337.9,145.4,27.1,0.533,3.9,1.7,5.4,5.0,438,7365.4,7566.1,8782.1,0,319.0,3.63,0,6.39,83.5,0,8376.8,142.62,0.0,Active,0,1,1,65.5,7,7365.4,9030.457142857143,0.9,2.1875,0.9230769230769231,0.325,244
MOIL-04,Munsar,Maharashtra,Bhandara,2021-09-01,2021,9,7903.9,7469.4,-434.5,94.5,10,8,8.7,49.3,0,14,12,5.0,2,180,4,232.8,8.0,40.54,16363.9,130.9,28.3,0.46,3.2,1.4,6.1,4.1,428,6097.8,6367.5,7903.9,0,434.5,5.5,1,6.2,62.5,0,7729.8,138.15,270.5,Active,0,1,1,71.6,9,6097.8,7968.814285714286,0.8,1.0875,0.8571428571428571,0.625,244
MOIL-05,Chikla,Maharashtra,Bhandara,2021-09-01,2021,9,7025.7,6322.5,-703.2,89.99,9,7,24.6,44.5,2,11,10,5.0,1,160,4,232.0,8.0,39.69,12536.4,143.5,27.0,0.491,4.2,2.8,6.3,2.3,391,5366.7,5672.1,7025.7,0,703.2,10.01,1,6.98,84.3,0,5900.4,135.42,0.0,Active,0,1,1,64.8,9,5366.7,7119.771428571427,0.7777777777777778,3.075,0.9090909090909091,0.625,244
MOIL-10,Ukwa,Madhya Pradesh,Balaghat,2021-09-01,2021,9,10538.5,10156.9,-381.6,96.38,11,10,9.8,42.9,0,17,17,0.0,0,220,4,232.0,8.0,41.92,19358.2,146.5,28.4,0.508,4.8,2.5,5.7,3.1,486,7488.3,8509.7,10538.5,0,381.6,3.62,0,6.07,91.5,0,10733.1,133.38,518.8,Active,0,1,1,63.7,9,7488.3,10550.114285714286,0.9090909090909091,1.225,1.0,0.0,244
MOIL-01,Beldongri,Maharashtra,Nagpur,2021-09-01,2021,9,7903.9,7290.9,-613.0,92.24,10,8,18.0,43.7,2,13,13,0.0,0,210,4,231.2,8.0,39.19,14811.6,171.3,26.7,0.55,4.2,1.9,4.6,4.2,402,5996.0,6396.4,7903.9,0,613.0,7.76,1,7.05,74.1,0,7639.2,136.5,268.6,Active,0,1,1,62.9,7,5996.0,7935.414285714285,0.8,2.25,1.0,0.0,244
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-09-01,2021,9,6089.8,5678.7,-411.1,93.25,9,7,12.1,46.6,0,9,8,3.7,1,55,3,230.4,8.0,38.42,11095.0,181.5,26.6,0.55,1.6,0.5,8.1,6.9,351,4621.8,4867.0,6089.8,0,411.1,6.75,1,6.81,77.7,0,5286.6,135.88,0.0,Active,0,1,1,58.0,9,4621.8,6152.2,0.7777777777777778,1.5125,0.8888888888888888,0.4625,244
MOIL-02,Gumgaon,Maharashtra,Nagpur,2021-09-01,2021,9,7025.7,6409.7,-616.0,91.23,9,8,18.8,46.0,1,12,10,5.7,2,195,4,232.0,8.0,38.28,12458.3,151.7,27.1,0.529,3.4,1.7,6.6,2.2,395,5227.1,5732.2,7025.7,0,616.0,8.77,1,8.02,75.3,0,5900.6,139.0,0.0,Active,0,1,1,63.2,7,5227.1,7207.9,0.8888888888888888,2.35,0.8333333333333334,0.7125,244
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-09-01,2021,9,8699.8,8062.6,-637.2,92.68,10,7,56.4,41.2,7,6,6,0.0,0,65,4,229.6,8.0,38.09,16336.9,190.5,27.8,0.55,0.7,0.4,5.6,5.5,425,6515.7,6998.0,8699.8,0,637.2,7.32,1,6.76,71.3,0,8721.2,135.83,433.5,Active,0,1,1,56.1,8,6515.7,8825.057142857142,0.7,7.05,1.0,0.0,244
MOIL-04,Munsar,Maharashtra,Bhandara,2021-10-01,2021,10,9161.3,8810.6,-350.7,96.17,10,10,3.5,42.5,0,12,12,0.0,0,180,5,237.6,8.0,40.32,15305.5,51.8,27.2,0.271,2.3,1.1,4.1,0.7,413,7469.4,7459.3,9161.3,0,350.7,3.83,0,5.94,81.9,0,9493.9,130.87,673.8,Active,0,1,0,79.8,10,7469.4,7715.900000000001,1.0,0.4375,1.0,0.0,274
MOIL-05,Chikla,Maharashtra,Bhandara,2021-10-01,2021,10,8143.4,7887.1,-256.3,96.85,9,8,13.4,42.6,2,14,14,0.0,0,160,5,238.4,8.0,39.97,13429.0,35.8,27.9,0.243,2.5,1.1,2.6,0.9,384,6322.5,6525.4,8143.4,0,256.3,3.15,0,5.96,107.5,0,7745.8,137.96,0.0,Active,0,1,0,81.5,9,6322.5,6750.371428571429,0.8888888888888888,1.675,1.0,0.0,274
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2021-10-01,2021,10,10083.8,9893.1,-190.7,98.11,10,9,2.7,39.9,0,8,8,0.0,0,65,5,237.6,8.0,38.51,19415.9,40.0,28.4,0.237,0.2,0.1,3.0,2.7,440,8062.6,8157.1,10083.8,0,190.7,1.89,0,4.85,102.3,0,9822.0,132.98,0.0,Active,0,1,0,81.2,9,8062.6,8487.142857142857,0.9,0.3375,1.0,0.0,274
