mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-11-01,2021,11,7612.3,7698.5,86.2,101.13,9,9,9.5,40.2,1,9,9,0.0,0,55,4,239.2,8.0,37.26,16458.9,12.1,22.6,0.189,0.1,0.0,3.4,2.0,355,6702.4,6693.2,7612.3,1,0.0,0.0,0,3.5,106.0,0,8455.4,138.85,604.0,Active,0,1,0,84.8,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2021-12-01,2021,12,7543.1,7301.2,-241.9,96.79,9,8,6.9,41.6,1,9,9,0.0,0,55,4,240.0,8.0,38.15,12559.4,4.7,18.8,0.174,0.1,0.1,1.5,1.6,361,7698.5,7234.0,7543.1,0,241.9,3.21,0,3.5,95.3,0,6874.5,135.06,0.0,Active,0,1,0,88.2,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-01-01,2022,1,8338.4,8296.9,-41.5,99.5,9,8,14.4,46.4,2,8,8,0.0,0,55,4,239.2,8.0,37.77,14942.3,10.8,21.0,0.185,0.1,0.0,4.2,1.8,374,7301.2,7765.5,8338.4,0,41.5,0.5,0,4.52,87.2,0,7788.4,143.27,0.0,Active,1,1,0,88.7,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-02-01,2022,2,8492.9,7951.7,-541.2,93.63,9,9,6.4,45.9,1,7,7,0.0,0,55,4,239.2,8.0,39.66,16966.6,15.4,24.2,0.196,0.2,0.1,2.7,2.1,374,8296.9,7849.9,8492.9,0,541.2,6.37,1,5.43,105.3,0,7584.4,142.2,0.0,Active,0,1,0,81.0,10
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-03-01,2022,3,8492.9,8187.5,-305.4,96.4,9,9,13.5,41.3,2,8,8,0.0,0,55,4,239.2,8.0,36.52,16568.2,13.3,28.9,0.177,0.3,0.1,3.7,1.9,361,7951.7,8145.4,8492.9,0,305.4,3.6,0,4.64,85.6,0,7477.5,141.15,0.0,Active,0,1,0,85.1,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-04-01,2022,4,8106.8,8029.0,-77.8,99.04,9,9,0.6,40.8,0,8,8,0.0,0,55,4,239.2,8.0,38.14,16681.5,9.7,34.6,0.161,0.1,0.0,2.6,1.8,363,8187.5,8056.1,8106.8,0,77.8,0.96,0,2.39,101.9,0,8149.4,141.71,71.9,Active,0,1,0,83.2,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-05-01,2022,5,7720.8,7510.0,-210.8,97.27,9,8,17.7,49.3,2,8,8,0.0,0,55,4,239.2,8.0,36.75,13230.3,16.4,38.5,0.191,0.2,0.1,2.2,2.2,372,8029.0,7908.8,7720.8,0,210.8,2.73,0,4.55,88.3,0,7929.7,139.31,316.9,Active,0,1,0,87.8,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-06-01,2022,6,6562.7,6134.3,-428.4,93.47,9,7,19.6,37.6,1,7,7,0.0,0,55,3,230.4,8.0,36.28,13242.0,185.6,32.1,0.55,1.5,0.9,7.2,5.5,370,7510.0,7224.4,6562.7,0,428.4,6.53,1,7.25,75.8,0,6390.2,140.07,239.6,Active,0,1,1,58.4,7
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-07-01,2022,7,5790.6,5102.1,-688.5,88.11,9,5,52.0,41.6,4,7,7,0.0,0,55,3,225.6,8.0,37.93,11585.8,274.4,27.8,0.55,4.3,2.5,7.1,5.4,362,6134.3,6248.8,5790.6,0,688.5,11.89,1,9.09,65.7,0,4689.4,142.33,0.0,Active,0,1,1,48.7,5
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-08-01,2022,8,6022.2,5189.6,-832.6,86.17,9,5,42.6,45.2,4,8,6,6.6,2,55,3,224.8,8.0,37.72,9796.9,287.4,25.7,0.55,1.2,0.6,9.6,7.0,370,5102.1,5475.3,6022.2,0,832.6,13.83,1,7.61,78.1,0,5441.7,147.37,243.5,Active,0,1,1,49.5,7
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-09-01,2022,9,6794.3,6085.5,-708.8,89.57,9,7,41.1,47.8,4,5,4,3.3,1,55,3,232.0,8.0,39.13,12231.6,156.7,27.8,0.537,0.7,0.5,7.0,6.4,352,5189.6,5459.1,6794.3,0,708.8,10.43,1,5.59,75.5,0,6671.8,135.61,430.3,Active,0,1,1,62.5,8
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-10-01,2022,10,7875.2,7451.6,-423.6,94.62,9,7,3.5,46.2,0,5,4,3.9,1,55,4,237.6,8.0,38.7,13701.9,52.4,27.1,0.296,0.5,0.3,2.8,3.4,360,6085.5,6242.2,7875.2,0,423.6,5.38,1,5.07,87.6,0,6818.7,139.83,0.0,Active,0,1,0,77.0,8
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-11-01,2022,11,8492.9,8400.6,-92.3,98.91,9,8,16.1,48.2,2,9,9,0.0,0,55,4,239.2,8.0,37.49,17146.6,13.9,23.7,0.196,0.2,0.1,4.8,2.1,361,7451.6,7312.6,8492.9,0,92.3,1.09,0,4.74,100.9,0,8324.4,144.81,0.0,Active,0,1,0,81.6,10
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2022-12-01,2022,12,8415.7,8227.5,-188.2,97.76,9,9,0.3,39.9,0,6,6,0.0,0,55,4,240.0,8.0,39.97,16216.7,4.9,20.9,0.146,0.0,0.0,3.1,1.6,373,8400.6,8026.6,8415.7,0,188.2,2.24,0,5.23,100.0,0,8317.5,141.44,68.9,Active,0,1,0,84.0,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-01-01,2023,1,8749.9,8685.6,-64.3,99.26,9,8,5.1,43.6,1,9,9,0.0,0,55,4,239.2,8.0,39.23,18752.8,10.5,21.8,0.171,0.2,0.1,4.6,1.7,354,8227.5,8437.9,8749.9,0,64.3,0.73,0,5.16,88.9,0,8136.6,145.82,0.0,Active,0,1,0,79.1,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-02-01,2023,2,8912.0,8512.8,-399.2,95.52,9,9,10.4,37.2,1,7,7,0.0,0,55,4,239.2,8.0,39.23,17890.0,20.6,24.7,0.215,0.2,0.1,3.1,2.2,367,8685.6,8475.3,8912.0,0,399.2,4.48,0,4.06,100.8,0,9367.0,142.78,923.8,Active,0,1,0,84.1,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-03-01,2023,3,8912.0,8864.7,-47.3,99.47,9,8,4.6,42.8,1,7,7,0.0,0,55,4,239.2,8.0,39.72,17602.7,13.9,29.1,0.183,0.1,0.1,3.4,1.8,361,8512.8,8687.7,8912.0,0,47.3,0.53,0,4.56,92.1,0,8531.7,141.71,0.0,Active,0,1,0,85.4,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-04-01,2023,4,8506.9,8136.8,-370.1,95.65,9,8,7.9,39.6,2,8,8,0.0,0,55,4,239.2,8.0,38.41,16679.0,8.0,34.2,0.16,0.0,0.0,2.0,1.8,370,8864.7,8504.8,8506.9,0,370.1,4.35,0,4.56,85.3,0,8160.3,154.26,14.6,Active,0,1,0,80.6,10
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-05-01,2023,5,8101.8,7796.4,-305.4,96.23,9,8,9.4,41.7,1,5,5,0.0,0,55,4,239.2,8.0,38.24,13120.0,13.1,37.0,0.178,0.1,0.0,1.7,1.8,359,8136.8,8266.0,8101.8,0,305.4,3.77,0,2.9,98.5,0,8712.9,148.33,917.4,Active,0,1,0,84.6,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-06-01,2023,6,6886.5,6026.4,-860.1,87.51,9,7,58.5,42.7,5,9,7,5.4,2,55,3,229.6,8.0,37.16,12458.3,202.0,31.0,0.55,1.1,0.5,7.5,8.3,364,7796.4,7319.9,6886.5,0,860.1,12.49,1,6.45,64.0,0,6262.9,146.16,234.9,Active,0,1,1,57.9,7
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-07-01,2023,7,6076.3,5175.7,-900.6,85.18,9,6,26.0,44.8,1,8,7,4.6,1,55,3,224.8,8.0,36.45,10274.0,285.6,27.8,0.55,1.5,0.9,8.5,14.8,371,6026.4,6332.8,6076.3,0,900.6,14.82,1,9.11,67.9,0,5645.1,141.93,404.4,Active,0,1,1,47.9,5
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-08-01,2023,8,6319.4,5854.1,-465.3,92.64,9,5,39.2,46.6,4,7,6,3.1,1,55,3,224.8,8.0,40.05,12675.0,286.2,26.0,0.55,1.5,0.9,7.5,12.0,353,5175.7,5685.4,6319.4,0,465.3,7.36,1,8.77,50.8,0,5450.2,142.8,0.0,Active,0,1,1,46.9,6
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-09-01,2023,9,7129.6,6637.8,-491.8,93.1,9,6,26.6,47.6,2,6,4,6.2,2,55,3,230.4,8.0,39.22,14124.8,180.5,27.2,0.55,2.9,1.3,5.6,3.9,365,5854.1,5889.2,7129.6,0,491.8,6.9,1,5.63,67.6,0,7007.2,156.15,205.8,Active,0,1,1,62.3,8
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-10-01,2023,10,8263.8,7997.1,-266.7,96.77,9,8,8.5,44.8,1,5,5,0.0,0,55,4,237.6,8.0,40.4,17513.0,50.8,27.3,0.278,0.6,0.2,3.8,3.3,376,6637.8,6829.7,8263.8,0,266.7,3.23,0,5.33,87.4,0,7750.6,145.72,0.0,Active,0,1,0,75.2,8
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-11-01,2023,11,8912.0,8739.9,-172.1,98.07,9,9,0.8,43.4,0,5,5,0.0,0,55,4,239.2,8.0,37.51,16644.2,12.5,22.5,0.183,0.1,0.0,3.2,1.8,363,7997.1,7791.6,8912.0,0,172.1,1.93,0,4.82,101.5,0,8443.3,145.96,0.0,Active,0,1,0,77.6,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2023-12-01,2023,12,8830.9,8652.9,-178.0,97.98,9,8,6.9,47.9,1,8,8,0.0,0,55,4,240.0,8.0,40.38,19260.1,3.9,20.2,0.145,0.0,0.0,3.0,1.6,372,8739.9,8463.3,8830.9,0,178.0,2.02,0,4.53,92.3,0,8727.2,141.46,37.5,Active,0,1,0,85.9,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-01-01,2024,1,9294.1,8984.8,-309.3,96.67,9,8,4.4,49.6,1,6,6,0.0,0,55,4,239.2,8.0,38.08,17216.0,12.1,21.5,0.182,0.1,0.1,3.9,1.8,370,8652.9,8792.5,9294.1,0,309.3,3.33,0,4.98,116.2,0,9357.1,149.82,219.7,Active,0,1,0,85.5,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-02-01,2024,2,9466.2,9489.8,23.6,100.25,9,8,16.9,38.7,2,6,6,0.0,0,55,4,239.2,8.0,38.99,15901.8,18.9,25.0,0.193,0.1,0.1,5.0,2.3,347,8984.8,9042.5,9466.2,1,0.0,0.0,0,3.7,97.4,0,9752.6,151.83,195.0,Active,0,1,0,81.0,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-03-01,2024,3,9466.2,9519.3,53.1,100.56,9,9,5.7,41.9,1,6,6,0.0,0,55,4,239.2,8.0,41.6,19821.6,13.9,28.8,0.199,0.1,0.1,4.0,2.1,375,9489.8,9331.3,9466.2,1,0.0,0.0,0,5.09,99.7,0,9870.2,146.82,403.4,Active,0,1,0,83.7,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-04-01,2024,4,9036.0,8634.7,-401.3,95.56,9,8,4.0,41.9,1,8,8,0.0,0,55,4,239.2,8.0,38.46,15683.8,10.4,34.6,0.163,0.1,0.1,1.3,1.7,370,9519.3,9214.6,9036.0,0,401.3,4.44,0,4.43,92.4,0,9213.3,150.26,564.2,Active,0,1,0,83.0,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-05-01,2024,5,8605.7,8449.2,-156.5,98.18,9,8,16.9,43.5,2,9,9,0.0,0,55,4,239.2,8.0,38.84,18339.0,14.8,38.5,0.192,0.1,0.0,3.9,1.9,353,8634.7,8867.7,8605.7,0,156.5,1.82,0,4.26,97.5,0,8512.3,149.33,32.1,Active,0,1,0,80.8,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-06-01,2024,6,7314.8,6804.7,-510.1,93.03,9,6,19.5,40.4,2,9,8,3.1,1,55,3,231.2,8.0,38.14,13483.7,170.6,31.2,0.55,1.1,0.5,7.8,7.7,361,8449.2,7962.9,7314.8,0,510.1,6.97,1,6.72,79.1,0,7605.2,149.68,947.7,Active,0,1,1,57.1,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-07-01,2024,7,6454.3,5454.8,-999.5,84.51,9,5,39.6,45.3,3,6,4,5.7,2,55,2,224.0,8.0,38.03,13614.8,313.2,27.7,0.55,5.7,2.7,8.2,14.2,363,6804.7,6902.9,6454.3,0,999.5,15.49,1,10.0,70.6,0,5492.1,151.7,39.2,Active,0,1,1,45.1,5
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-08-01,2024,8,6712.4,5465.5,-1246.9,81.42,9,7,50.2,39.0,5,6,4,8.5,2,55,3,228.0,8.0,38.6,13767.8,232.0,27.1,0.55,3.1,1.2,9.1,11.0,376,5454.8,5908.3,6712.4,0,1246.9,18.58,1,8.8,59.0,0,5715.7,152.17,145.1,Active,0,1,1,57.8,6
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-09-01,2024,9,7573.0,6613.8,-959.2,87.33,9,6,22.8,38.5,2,8,7,2.8,1,55,3,231.2,8.0,38.87,12530.8,164.7,27.7,0.548,3.2,1.5,7.6,4.9,370,5465.5,5844.7,7573.0,0,959.2,12.67,1,6.2,86.8,0,7377.6,148.97,730.8,Active,0,1,1,62.0,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-10-01,2024,10,8777.8,8518.5,-259.3,97.05,9,9,16.7,46.3,2,6,6,0.0,0,55,4,237.6,8.0,40.28,16661.5,47.8,27.9,0.283,0.8,0.5,4.8,2.9,351,6613.8,6865.9,8777.8,0,259.3,2.95,0,6.14,93.1,0,9403.0,151.66,1052.8,Active,0,1,0,79.1,8
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-11-01,2024,11,9466.2,9406.6,-59.6,99.37,9,8,0.9,48.3,0,7,7,0.0,0,55,4,239.2,8.0,38.83,15696.3,13.8,23.5,0.188,0.1,0.1,4.8,1.9,365,8518.5,8179.6,9466.2,0,59.6,0.63,0,4.58,104.8,0,10406.2,154.82,640.5,Active,0,1,0,82.1,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2024-12-01,2024,12,9380.2,8988.9,-391.3,95.83,9,9,9.8,45.3,2,6,6,0.0,0,55,4,240.0,8.0,36.6,17303.8,3.9,20.7,0.155,0.0,0.0,1.4,1.7,365,9406.6,8971.3,9380.2,0,391.3,4.17,0,4.13,97.0,0,8789.8,150.81,0.0,Active,0,1,0,80.8,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-01-01,2025,1,9709.6,9498.3,-211.3,97.82,9,9,7.4,47.6,1,5,5,0.0,0,55,4,239.2,8.0,37.31,15646.3,13.5,21.9,0.204,0.1,0.1,4.3,2.1,350,8988.9,9297.9,9709.6,0,211.3,2.18,0,3.98,95.4,0,8928.8,154.07,0.0,Active,0,1,0,88.9,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-02-01,2025,2,9889.4,9702.3,-187.1,98.11,9,8,5.7,48.4,1,6,6,0.0,0,55,4,239.2,8.0,39.88,16298.8,16.8,25.5,0.193,0.3,0.2,2.3,1.8,364,9498.3,9396.5,9889.4,0,187.1,1.89,0,5.18,107.2,0,9736.3,153.7,20.7,Active,0,1,0,85.3,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-03-01,2025,3,9889.4,9685.2,-204.2,97.94,9,8,7.4,43.3,1,8,8,0.0,0,55,4,239.2,8.0,39.65,19628.8,15.7,29.4,0.193,0.1,0.1,4.3,2.1,372,9702.3,9628.6,9889.4,0,204.2,2.06,0,4.42,105.0,0,9633.5,154.2,0.0,Active,0,1,0,81.6,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-04-01,2025,4,9439.9,9039.1,-400.8,95.75,9,9,26.7,43.0,3,5,5,0.0,0,55,4,239.2,8.0,38.85,17644.9,9.4,34.3,0.161,0.1,0.1,3.2,1.7,350,9685.2,9475.5,9439.9,0,400.8,4.25,0,3.92,107.2,0,9798.4,154.34,433.5,Active,0,1,0,83.7,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-05-01,2025,5,8990.4,8857.8,-132.6,98.53,9,8,1.2,44.8,0,8,8,0.0,0,55,4,239.2,8.0,38.81,14706.7,17.5,37.5,0.183,0.1,0.1,4.1,1.9,376,9039.1,9194.0,8990.4,0,132.6,1.47,0,3.74,110.5,0,10066.8,160.6,1216.9,Active,0,1,0,76.0,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-06-01,2025,6,7641.8,6974.9,-666.9,91.27,9,7,28.7,41.9,3,8,8,0.0,0,55,3,232.8,8.0,39.24,15809.7,141.3,32.2,0.509,2.8,1.9,5.2,5.8,365,8857.8,8290.6,7641.8,0,666.9,8.73,1,7.3,74.2,0,7090.1,158.9,77.1,Active,0,1,1,62.7,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-07-01,2025,7,6742.8,5135.5,-1607.3,76.16,9,6,45.2,45.0,5,5,2,17.7,3,55,3,228.8,8.0,39.42,12740.5,211.6,26.9,0.55,3.7,2.3,6.8,6.9,374,6974.9,6989.4,6742.8,0,1607.3,23.84,1,8.53,75.8,0,5758.3,148.12,648.1,Active,0,1,1,54.5,7
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-08-01,2025,8,7012.5,6165.1,-847.4,87.92,9,6,31.1,48.2,3,5,4,2.9,1,55,3,227.2,8.0,38.54,12577.9,246.5,26.1,0.55,2.6,0.9,8.4,5.8,348,5135.5,6091.8,7012.5,0,847.4,12.08,1,7.29,63.4,0,6930.1,152.83,542.0,Active,0,1,1,55.1,6
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-09-01,2025,9,7911.5,6926.4,-985.1,87.55,9,7,31.3,40.5,3,5,3,7.9,2,55,3,231.2,8.0,37.59,13155.8,161.3,27.3,0.53,0.7,0.5,7.3,6.6,362,6165.1,6075.7,7911.5,0,985.1,12.45,1,6.77,76.3,0,6774.3,160.44,0.0,Active,0,1,1,65.9,9
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-10-01,2025,10,9170.2,8662.9,-507.3,94.47,9,8,8.7,44.8,1,7,7,0.0,0,55,4,237.6,8.0,39.45,19722.9,49.7,26.9,0.281,0.4,0.2,4.1,3.3,351,6926.4,7251.5,9170.2,0,507.3,5.53,1,3.9,98.0,0,8181.1,156.56,0.0,Active,0,1,0,79.9,10
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-11-01,2025,11,9889.4,9660.5,-228.9,97.69,9,9,10.9,44.6,3,6,6,0.0,0,55,4,239.2,8.0,39.66,16852.0,14.1,23.2,0.19,0.3,0.2,1.3,2.0,372,8662.9,8416.6,9889.4,0,228.9,2.31,0,4.25,94.4,0,11016.2,154.4,1261.2,Active,0,1,0,87.3,11
MOIL-08,Sitapatore,Madhya Pradesh,Balaghat,2025-12-01,2025,12,9799.5,9500.8,-298.7,96.95,9,8,0.3,44.7,0,9,9,0.0,0,55,4,240.0,8.0,38.71,18758.9,4.1,20.9,0.152,0.1,0.1,2.5,1.6,352,9660.5,9274.7,9799.5,0,298.7,3.05,0,4.68,105.3,0,10793.9,151.17,1023.9,Active,0,1,0,84.4,10
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-01-01,2015,1,9610.2,9738.3,128.1,101.33,10,10,0.7,46.3,0,7,7,0.0,0,65,5,239.2,8.0,35.49,18783.5,10.6,20.8,0.185,0.2,0.1,3.4,1.8,452,9738.3,9738.3,9610.2,1,0.0,0.0,0,4.84,95.1,0,9852.7,98.86,63.7,Active,0,1,0,82.4,11
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-02-01,2015,2,9788.1,9936.1,148.0,101.51,10,10,8.4,51.6,2,10,10,0.0,0,65,5,239.2,8.0,39.69,18380.4,20.0,24.8,0.187,0.3,0.2,5.1,2.1,433,9738.3,9837.2,9788.1,1,0.0,0.0,0,3.67,88.1,0,10300.8,100.61,282.4,Active,0,1,0,79.7,10
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-03-01,2015,3,9788.1,9428.0,-360.1,96.32,10,9,9.0,50.0,2,9,9,0.0,0,65,5,239.2,8.0,39.77,19728.3,15.9,28.8,0.194,0.1,0.0,1.7,2.0,443,9936.1,9700.8,9788.1,0,360.1,3.68,0,3.93,92.4,0,9656.3,95.74,208.6,Active,0,1,0,78.4,11
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-04-01,2015,4,9343.2,9140.2,-203.0,97.83,10,10,8.9,44.9,1,10,10,0.0,0,65,5,239.2,8.0,40.53,15336.5,10.7,35.0,0.167,0.1,0.0,3.7,1.7,450,9428.0,9501.4,9343.2,0,203.0,2.17,0,4.56,92.5,0,9557.1,98.82,268.3,Active,0,1,0,79.9,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-05-01,2015,5,8898.3,9130.3,232.0,102.61,10,10,1.0,42.4,0,9,9,0.0,0,65,5,239.2,8.0,36.05,16568.3,15.7,37.9,0.188,0.1,0.0,4.2,1.7,434,9140.2,9232.8,8898.3,1,0.0,0.0,0,4.22,85.6,0,8282.2,97.83,0.0,Active,0,1,0,93.5,10
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-06-01,2015,6,7563.6,7177.1,-386.5,94.89,10,7,26.5,47.0,2,6,6,0.0,0,65,4,231.2,8.0,38.0,13959.9,161.3,31.5,0.548,2.5,0.8,6.9,6.3,434,9130.3,8482.5,7563.6,0,386.5,5.11,1,7.26,87.5,0,6256.7,100.82,0.0,Active,0,1,1,61.7,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-07-01,2015,7,6673.7,5619.0,-1054.7,84.2,10,7,25.8,49.0,1,7,5,4.8,2,65,3,224.0,8.0,38.42,13202.5,366.2,27.3,0.55,2.6,1.7,9.0,13.5,452,7177.1,7308.8,6673.7,0,1054.7,15.8,1,8.32,48.5,0,5503.5,100.55,0.0,Active,0,1,1,52.5,6
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-08-01,2015,8,6940.7,6301.8,-638.9,90.8,10,7,23.9,39.1,1,8,6,7.4,2,65,4,224.8,8.0,39.43,13025.8,290.2,26.8,0.55,2.1,0.8,7.8,12.9,452,5619.0,6366.0,6940.7,0,638.9,9.21,1,9.9,70.4,0,6258.7,97.62,0.0,Active,0,1,1,44.3,5
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-09-01,2015,9,7830.5,7205.5,-625.0,92.02,10,9,27.1,43.9,2,7,7,0.0,0,65,4,232.0,8.0,35.06,13337.9,147.3,27.4,0.522,0.6,0.2,6.8,6.9,439,6301.8,6375.4,7830.5,0,625.0,7.98,1,5.56,84.8,0,7043.9,98.62,0.0,Active,0,1,1,62.9,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-10-01,2015,10,9076.3,9257.0,180.7,101.99,10,9,8.0,48.0,1,8,8,0.0,0,65,5,238.4,8.0,38.34,18311.3,27.0,26.8,0.22,0.4,0.3,2.1,2.1,453,7205.5,7588.1,9076.3,1,0.0,0.0,0,3.14,102.6,0,8620.6,97.89,0.0,Active,0,1,0,79.6,11
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-11-01,2015,11,9788.1,9518.1,-270.0,97.24,10,9,6.5,43.9,1,9,9,0.0,0,65,5,239.2,8.0,40.06,17926.9,14.8,24.3,0.184,0.1,0.1,3.6,2.1,428,9257.0,8660.2,9788.1,0,270.0,2.76,0,3.28,89.7,0,8827.0,93.26,0.0,Active,0,1,0,85.6,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2015-12-01,2015,12,9699.2,9466.9,-232.3,97.61,10,9,7.8,42.2,1,6,5,2.1,1,65,5,240.0,8.0,39.36,17036.0,4.5,20.0,0.167,0.1,0.0,2.0,1.6,451,9518.1,9414.0,9699.2,0,232.3,2.4,0,4.5,99.5,0,8866.3,99.19,0.0,Active,0,1,0,88.1,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2016-01-01,2016,1,9908.5,9719.6,-188.9,98.09,10,9,0.8,45.8,0,9,9,0.0,0,65,5,239.2,8.0,37.63,16785.7,12.7,21.5,0.178,0.1,0.0,1.5,1.9,454,9466.9,9568.2,9908.5,0,188.9,1.91,0,4.47,91.6,0,10107.7,105.76,212.9,Active,0,1,0,82.1,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2016-02-01,2016,2,10092.0,9568.1,-523.9,94.81,10,9,8.5,45.0,1,6,6,0.0,0,65,5,239.2,8.0,39.1,21336.1,16.9,24.7,0.192,0.2,0.1,2.6,2.1,428,9719.6,9584.9,10092.0,0,523.9,5.19,1,4.99,88.3,0,9142.6,109.69,0.0,Active,0,1,0,83.6,9
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2016-03-01,2016,3,10092.0,10104.1,12.1,100.12,10,10,0.9,48.3,0,8,8,0.0,0,65,5,239.2,8.0,40.09,16147.4,13.3,29.8,0.18,0.1,0.0,5.0,1.8,445,9568.1,9797.3,10092.0,1,0.0,0.0,0,5.03,91.0,0,9826.7,105.95,0.0,Active,0,1,0,81.1,10
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2016-04-01,2016,4,9633.2,9066.8,-566.4,94.12,10,10,0.6,43.6,0,9,9,0.0,0,65,5,239.2,8.0,37.68,18997.5,9.3,34.5,0.173,0.1,0.0,5.1,1.9,425,10104.1,9579.7,9633.2,0,566.4,5.88,1,4.14,91.8,0,9044.7,100.88,0.0,Active,0,1,0,82.7,10
MOIL-09,Tirodi,Madhya Pradesh,Balaghat,2016-05-01,2016,5,9174.5,9234.1,59.6,100.65,10,9,5.0,45.9,1,7,7,0.0,0,65,5,239.2,8.0,39.61,17599.3,14.8,38.6,0.196,0.1,0.1,1.4,2.1,440,9066.8,9468.3,9174.5,1,0.0,0.0,0,4.24,99.5,0,9006.4,105.17,0.0,Active,0,1,0,79.7,11
